date,politician,channel_type,mentions
2025-03-06,Яценюк Арсеній,other,2
2025-03-06,Білецький Андрій,other,1
2025-03-06,Чорногоренко Катерина,other,1
2025-03-06,Верещук Ірина,other,1
2025-03-06,Портніков Віталій,other,5
2025-03-06,Бойко Юрій,other,3
2025-03-06,Прокопенко Денис,other,1
2025-03-07,Зеленський Володимир,voenkor,27
2025-03-07,Зеленський Володимир,RU gov official,1
2025-03-07,Зеленський Володимир,state media,11
2025-03-07,Зеленський Володимир,other,729
2025-03-07,Буданов Кирило,other,12
2025-03-07,Кулеба Дмитро,other,4
2025-03-07,Подоляк Михайло,other,78
2025-03-07,Берлінська Марія,other,3
2025-03-07,Залужний Валерій,voenkor,3
2025-03-07,Стефанчук Руслан,voenkor,1
2025-03-07,Безугла Мар'яна,voenkor,3
2025-03-07,Подоляк Михайло,voenkor,12
2025-03-07,Залужний Валерій,other,52
2025-03-07,Порошенко Петро,other,29
2025-03-07,Тимошенко Юлія,other,14
2025-03-07,Терехов Ігор,other,116
2025-03-07,Подоляк Михайло,state media,1
2025-03-07,Кривонос Сергій,other,6
2025-03-07,Чмут Тарас,other,2
2025-03-07,Стерненко Сергій,other,8
2025-03-07,Кличко Віталій,other,6
2025-03-07,Арестович Олексій,other,4
2025-03-07,Безугла Мар'яна,other,5
2025-03-07,Притула Сергій,other,8
2025-03-07,Стефанчук Руслан,other,5
2025-03-07,Усик Олександр,other,7
2025-03-07,Порошенко Петро,voenkor,1
2025-03-07,Тимошенко Юлія,voenkor,1
2025-03-07,Разумков Дмитро,voenkor,1
2025-03-07,Арестович Олексій,voenkor,1
2025-03-07,Портніков Віталій,other,5
2025-03-07,Малюк Василь,other,1
2025-03-07,Умеров Рустем,voenkor,1
2025-03-07,Умеров Рустем,other,2
2025-03-07,Маркус Валерій,other,1
2025-03-07,Железняк Ярослав,other,3
2025-03-07,Гетманцев Данило,other,1
2025-03-07,Береза Борислав,other,4
2025-03-07,Луценко Юрій,other,1
2025-03-07,Арахамія Давид,other,1
2025-03-07,Вілкул Олександр,other,6
2025-03-07,Мураєв Євген,other,1
2025-03-07,Свириденко Юлія,other,1
2025-03-07,Давидюк Микола,other,1
2025-03-07,Федоров Михайло,other,1
2025-03-08,Подоляк Михайло,voenkor,4
2025-03-08,Зеленський Володимир,other,403
2025-03-08,Умеров Рустем,other,33
2025-03-08,Арестович Олексій,other,4
2025-03-08,Усик Олександр,other,13
2025-03-08,Бутусов Юрій,voenkor,3
2025-03-08,Лаченков Ігор,other,2
2025-03-08,Бутусов Юрій,other,28
2025-03-08,Усик Олександр,state media,1
2025-03-08,Тимошенко Юлія,other,10
2025-03-08,Зеленський Володимир,voenkor,4
2025-03-08,Кличко Віталій,other,21
2025-03-08,Залужний Валерій,other,15
2025-03-08,Усик Олександр,voenkor,1
2025-03-08,Свириденко Юлія,other,14
2025-03-08,Порошенко Петро,other,9
2025-03-08,Білецький Андрій,other,2
2025-03-08,Зеленський Володимир,state media,1
2025-03-08,Безугла Мар'яна,other,7
2025-03-08,Маркус Валерій,other,3
2025-03-08,Арахамія Давид,other,2
2025-03-08,Терехов Ігор,other,29
2025-03-08,Буданов Кирило,other,1
2025-03-08,Подоляк Михайло,other,4
2025-03-08,Береза Борислав,other,3
2025-03-08,Притула Сергій,other,9
2025-03-08,Бровді Роберт,other,1
2025-03-08,Гордон Дмитро,other,1
2025-03-08,Ляшко Олег,other,1
2025-03-08,Луценко Юрій,other,2
2025-03-08,Малюк Василь,other,3
2025-03-08,Вілкул Олександр,other,4
2025-03-08,Берлінська Марія,other,3
2025-03-08,Верещук Ірина,other,1
2025-03-08,Кривонос Сергій,other,1
2025-03-08,Стефанчук Руслан,other,1
2025-03-08,Портніков Віталій,other,3
2025-03-08,Гетманцев Данило,other,1
2025-03-08,Кротевич Богдан,other,1
2025-03-09,Подоляк Михайло,voenkor,2
2025-03-09,Зеленський Володимир,voenkor,10
2025-03-09,Зеленський Володимир,state media,13
2025-03-09,Зеленський Володимир,other,762
2025-03-09,Тимошенко Юлія,other,52
2025-03-09,Бутусов Юрій,other,8
2025-03-09,Малюк Василь,other,24
2025-03-09,Порошенко Петро,voenkor,3
2025-03-09,Тимошенко Юлія,voenkor,5
2025-03-09,Подоляк Михайло,other,5
2025-03-09,Зеленський Володимир,RU gov official,1
2025-03-09,Залужний Валерій,other,16
2025-03-09,Порошенко Петро,other,15
2025-03-09,Безугла Мар'яна,other,4
2025-03-09,Кулеба Дмитро,other,5
2025-03-09,Тимошенко Юлія,state media,2
2025-03-09,Арестович Олексій,voenkor,1
2025-03-09,Усик Олександр,other,5
2025-03-09,Умеров Рустем,other,8
2025-03-09,Гордон Дмитро,state media,1
2025-03-09,Берлінська Марія,other,7
2025-03-09,Кличко Віталій,other,3
2025-03-09,Притула Сергій,other,3
2025-03-09,Арестович Олексій,other,8
2025-03-09,Разумков Дмитро,other,2
2025-03-09,Гордон Дмитро,other,1
2025-03-09,Стерненко Сергій,other,2
2025-03-09,Терехов Ігор,other,1
2025-03-09,Лаченков Ігор,other,2
2025-03-09,Давидюк Микола,other,1
2025-03-09,Луценко Юрій,other,1
2025-03-09,Береза Борислав,other,1
2025-03-09,Вілкул Олександр,other,8
2025-03-09,Стефанчук Руслан,other,3
2025-03-09,Маркус Валерій,other,1
2025-03-09,Кротевич Богдан,other,2
2025-03-09,Портніков Віталій,other,3
2025-03-09,Прокопенко Денис,other,1
2025-03-10,Бутусов Юрій,voenkor,2
2025-03-10,Кличко Віталій,voenkor,2
2025-03-10,Зеленський Володимир,state media,16
2025-03-10,Зеленський Володимир,other,863
2025-03-10,Лаченков Ігор,other,2
2025-03-10,Кличко Віталій,other,18
2025-03-10,Арестович Олексій,other,31
2025-03-10,Зеленський Володимир,voenkor,40
2025-03-10,Маркус Валерій,other,4
2025-03-10,Порошенко Петро,other,11
2025-03-10,Тимошенко Юлія,other,14
2025-03-10,Усик Олександр,other,10
2025-03-10,Стерненко Сергій,other,2
2025-03-10,Залужний Валерій,state media,1
2025-03-10,Порошенко Петро,state media,2
2025-03-10,Тимошенко Юлія,state media,1
2025-03-10,Умеров Рустем,other,11
2025-03-10,Кулеба Дмитро,other,6
2025-03-10,Порошенко Петро,voenkor,2
2025-03-10,Стефанчук Руслан,other,2
2025-03-10,Буданов Кирило,other,22
2025-03-10,Федоров Михайло,other,14
2025-03-10,Подоляк Михайло,other,7
2025-03-10,Малюк Василь,other,15
2025-03-10,Умеров Рустем,voenkor,2
2025-03-10,Терехов Ігор,other,8
2025-03-10,Залужний Валерій,other,14
2025-03-10,Кривонос Сергій,other,2
2025-03-10,Гордон Дмитро,other,1
2025-03-10,Берлінська Марія,other,1
2025-03-10,Железняк Ярослав,other,11
2025-03-10,Умеров Рустем,state media,1
2025-03-10,Подоляк Михайло,voenkor,5
2025-03-10,Разумков Дмитро,other,6
2025-03-10,Арахамія Давид,other,1
2025-03-10,Свириденко Юлія,other,1
2025-03-10,Береза Борислав,other,1
2025-03-10,Притула Сергій,other,3
2025-03-10,Вілкул Олександр,other,4
2025-03-10,Прокопенко Денис,other,1
2025-03-10,Гетманцев Данило,other,1
2025-03-10,Ляшко Олег,other,3
2025-03-10,Портніков Віталій,other,2
2025-03-10,Білецький Андрій,other,1
2025-03-11,Зеленський Володимир,voenkor,28
2025-03-11,Берлінська Марія,voenkor,1
2025-03-11,Стефанчук Руслан,voenkor,1
2025-03-11,Залужний Валерій,voenkor,1
2025-03-11,Зеленський Володимир,state media,27
2025-03-11,Зеленський Володимир,other,831
2025-03-11,Порошенко Петро,other,12
2025-03-11,Безугла Мар'яна,other,42
2025-03-11,Тимошенко Юлія,other,12
2025-03-11,Железняк Ярослав,other,64
2025-03-11,Безугла Мар'яна,voenkor,2
2025-03-11,Зеленський Володимир,RU gov official,2
2025-03-11,Подоляк Михайло,other,8
2025-03-11,Умеров Рустем,other,77
2025-03-11,Умеров Рустем,state media,1
2025-03-11,Терехов Ігор,other,41
2025-03-11,Кличко Віталій,other,27
2025-03-11,Усик Олександр,other,7
2025-03-11,Умеров Рустем,voenkor,1
2025-03-11,Федоров Михайло,other,5
2025-03-11,Бутусов Юрій,other,12
2025-03-11,Залужний Валерій,other,11
2025-03-11,Стефанчук Руслан,other,13
2025-03-11,Кривонос Сергій,other,4
2025-03-11,Чорногоренко Катерина,other,21
2025-03-11,Арестович Олексій,other,7
2025-03-11,Берлінська Марія,other,2
2025-03-11,Арахамія Давид,other,2
2025-03-11,Буданов Кирило,other,9
2025-03-11,Береза Борислав,other,4
2025-03-11,Вілкул Олександр,other,5
2025-03-11,Малюк Василь,other,18
2025-03-11,Гордон Дмитро,other,1
2025-03-11,Прокопенко Денис,other,1
2025-03-11,Верещук Ірина,other,4
2025-03-11,Чмут Тарас,other,2
2025-03-11,Кулеба Дмитро,other,3
2025-03-11,Бойко Юрій,other,1
2025-03-11,Притула Сергій,other,5
2025-03-11,Стерненко Сергій,other,1
2025-03-11,Білецький Андрій,other,1
2025-03-11,Портніков Віталій,other,1
2025-03-11,Свириденко Юлія,other,1
2025-03-11,Разумков Дмитро,other,1
2025-03-12,Зеленський Володимир,voenkor,28
2025-03-12,Подоляк Михайло,voenkor,2
