username,total_posts,total_views,political_posts,electoral_posts,military_posts,economy_posts,religion_posts,international_posts,political_views,electoral_views,military_views,economy_views,religion_views,international_views
varuzhandragoman,34,140560,0,0,0,0,0,0,0,0,0,0,0,0
varvina_n,178,11425129,2,0,0,0,0,0,148100,0,0,0,0,0
varya_daily,17,300120,1,0,0,0,0,0,6120,0,0,0,0,0
vas3k_channel,8,307100,0,0,0,0,0,0,0,0,0,0,0,0
vasergeeva,8,44070,0,0,0,0,0,0,0,0,0,0,0,0
vashaglasha,1,2600,0,0,0,0,0,0,0,0,0,0,0,0
vashamarousia,16,100100,0,0,0,0,0,0,0,0,0,0,0,0
vashdozor,11,17359,1,0,0,0,0,0,1080,0,0,0,0,0
vashourina_olga,15,25495,0,0,0,0,0,0,0,0,0,0,0,0
vashsenator,10,926,0,0,0,0,0,0,0,0,0,0,0,0
vashy_slivy,40,141666,1,0,0,0,0,0,1500,0,0,0,0,0
vasiileevaa,29,775989,0,0,0,0,0,0,0,0,0,0,0,0
vasil_topolev,40,2126000,6,0,0,0,0,0,293200,0,0,0,0,0
vasilgyulaev,13,44920,0,0,0,0,0,0,0,0,0,0,0,0
vasilievodessa,30,438260,5,0,0,0,0,1,56870,0,0,0,0,1800
vasilisavolodina_official,89,4005170,2,0,0,0,0,0,45800,0,0,0,0,0
vasilzakirov,33,228341,0,0,0,0,0,0,0,0,0,0,0,0
vassal_of_the_Joker,23,33758,0,0,0,0,0,0,0,0,0,0,0,0
vasulivka,38,496390,2,0,0,0,0,0,12760,0,0,0,0,0
vasya_nasene,76,4173500,2,0,0,0,0,0,56500,0,0,0,0,0
vasyautkin,7,29840,0,0,0,0,0,0,0,0,0,0,0,0
vasylevska96,1,325,0,0,0,0,0,0,0,0,0,0,0,0
vasyunin,35,176190,1,0,0,0,0,0,2850,0,0,0,0,0
vata_show,15,48400,0,0,0,0,0,0,0,0,0,0,0,0
vatan_yani_anzali,44,128563,0,0,0,0,0,0,0,0,0,0,0,0
vataranenko,13,35355,0,0,0,0,0,0,0,0,0,0,0,0
vatfor,40,788190,2,0,0,0,0,0,40600,0,0,0,0,0
vatnoeboloto,805,161265000,6,0,0,0,1,0,1273600,0,0,0,229000,0
vazrazhdanebg,20,13834,0,0,0,0,0,0,0,0,0,0,0,0
vazzilizza,17,24659,0,0,0,0,0,0,0,0,0,0,0,0
vbelgorode_31,1,1400,0,0,0,0,0,0,0,0,0,0,0,0
vbelyaevo,7,14535,0,0,0,0,0,0,0,0,0,0,0,0
vbkrb,2,0,0,0,0,0,0,0,0,0,0,0,0,0
vbrosim,2,75,0,0,0,0,0,0,0,0,0,0,0,0
vbuharog,24,96680,0,0,0,0,0,0,0,0,0,0,0,0
vcdaily,23,33110,1,0,0,0,0,0,1290,0,0,0,0,0
vchasnoua,10,4992,0,0,0,0,0,0,0,0,0,0,0,0
vchk_gpu,3,690,1,0,0,0,0,0,263,0,0,0,0,0
vchkogpu,1262,17101480,40,0,0,2,0,0,529190,0,0,12000,0,0
vchkogpu82,2,19500,0,0,0,0,0,0,0,0,0,0,0,0
vcnews,274,3718350,0,0,0,0,0,0,0,0,0,0,0,0
vctrmedia,12,3932,0,0,0,0,0,0,0,0,0,0,0,0
vdaloinfo,21,70120,0,0,0,0,0,0,0,0,0,0,0,0
vdare,23,6636,0,0,0,0,0,0,0,0,0,0,0,0
vdarmelle,6,8671,0,0,0,0,0,0,0,0,0,0,0,0
vdkaktiv,11,6024,0,0,0,0,0,0,0,0,0,0,0,0
vdlibrary,2,510,0,0,0,0,0,0,0,0,0,0,0,0
vdnh_moscow,10,29310,0,0,0,0,0,0,0,0,0,0,0,0
vdv_volkov,4,7660,0,0,0,0,0,0,0,0,0,0,0,0
vdvok,66,76,0,0,0,0,0,0,0,0,0,0,0,0
ve4ved,12,13130,0,0,0,0,0,0,0,0,0,0,0,0
veabkashpyk,1,0,0,0,0,0,0,0,0,0,0,0,0,0
vebergovorit,15,128240,0,0,0,0,0,0,0,0,0,0,0,0
vecherchel,1,28,0,0,0,0,0,0,0,0,0,0,0,0
vecherka_74,2,177,0,0,0,0,0,0,0,0,0,0,0,0
vecherka_spb_ru,1,4900,0,0,0,0,0,0,0,0,0,0,0,0
vecherka_tj,4,123,0,0,0,0,0,0,0,0,0,0,0,0
vechernaya_karaganda,30,58428,0,0,0,0,0,0,0,0,0,0,0,0
vechernii_m,22,313830,1,0,0,0,0,0,10800,0,0,0,0,0
vechorka_zab,27,18229,1,0,0,0,0,0,187,0,0,0,0,0
veciverejne,22,76505,0,0,0,0,0,0,0,0,0,0,0,0
vedicworld,3,185,0,0,0,0,0,0,0,0,0,0,0,0
vedomosti,105,789758,4,0,0,0,0,0,12440,0,0,0,0,0
vedomstvo_rf,138,536684,3,0,0,0,1,0,19400,0,0,0,4340,0
veganalkogolik,38,252830,2,0,0,0,0,0,19750,0,0,0,0,0
vekha,298,269790,6,0,0,0,0,0,5696,0,0,0,0,0
vekshiTG,37,192170,0,0,0,0,0,0,0,0,0,0,0,0
veles_v_okope,43,858560,0,0,0,0,0,0,0,0,0,0,0,0
velesproperty,1,247,0,0,0,0,0,0,0,0,0,0,0,0
velichkinaekaterina,60,4754090,4,0,0,0,0,0,237500,0,0,0,0,0
velikBaikal,13,1315,0,0,0,0,0,0,0,0,0,0,0,0
velikairossia,20,431,0,0,0,0,0,0,0,0,0,0,0,0
velikiyNovgorod_sluh,49,529700,0,0,0,0,0,0,0,0,0,0,0,0
velikiyNovgorod_sobitie,50,723800,0,0,0,0,0,0,0,0,0,0,0,0
velogidberlin,13,24249,0,0,0,0,0,0,0,0,0,0,0,0
velour_life,19,1888200,0,0,0,0,0,0,0,0,0,0,0,0
velvetstreet,35,149790,1,0,0,0,0,0,4620,0,0,0,0,0
velyamedia,332,12941472,0,0,0,0,0,0,0,0,0,0,0,0
vendetta_ru,3,8,0,0,0,0,0,0,0,0,0,0,0,0
verapochueva,6,23610,0,0,0,0,0,0,0,0,0,0,0,0
veratag_freelance,17,5525,1,0,0,0,0,0,284,0,0,0,0,0
verbludvogne,18,4848,2,0,0,0,0,0,458,0,0,0,0,0
verdachtig,1,463,0,0,0,0,0,0,0,0,0,0,0,0
vereshit,10,1334,0,0,0,0,0,0,0,0,0,0,0,0
vergelyukmaria,18,16328,0,0,0,0,0,0,0,0,0,0,0,0
vergilbellium,40,707170,0,0,0,0,0,0,0,0,0,0,0,0
verhovna_rada_zmi,2120,16442630,29,0,1,9,2,0,212940,0,8270,75410,16740,0
verkhovnaradaukrainy,1354,6830303,20,0,1,3,1,0,93940,0,2900,13390,3510,0
verni_shavermy,4,80300,0,0,0,0,0,0,0,0,0,0,0,0
verodmit_ctaroe,4,23020,0,0,0,0,0,0,0,0,0,0,0,0
veronatut,75,2746200,0,0,0,0,0,0,0,0,0,0,0,0
veronifkashouse,28,183830,0,0,0,0,0,0,0,0,0,0,0,0
veronika14,32,1387700,0,0,0,0,0,0,0,0,0,0,0,0
veronikalechannel,2,0,0,0,0,0,0,0,0,0,0,0,0,0
veronikastepanova20011,869,127739300,29,0,0,0,0,0,4160300,0,0,0,0,0
veroniknikonova,1,92,0,0,0,0,0,0,0,0,0,0,0,0
verstovinfo,28,42132,0,0,0,0,0,0,0,0,0,0,0,0
vert_i_call,284,21522700,20,0,0,3,1,0,1521100,0,0,219700,80700,0
vertolatte,17,37188,0,0,0,0,0,0,0,0,0,0,0,0
verypunny,2,6450,0,0,0,0,0,0,0,0,0,0,0,0
verysexydasha,138,2154679,2,0,0,0,0,0,21280,0,0,0,0,0
ves_kharkov,20,14487,0,0,0,0,0,0,0,0,0,0,0,0
veshidoki,20,195,0,0,0,0,0,0,0,0,0,0,0,0
vesma,2,1176,0,0,0,0,0,0,0,0,0,0,0,0
vesna_chelyabinsk,1,263,0,0,0,0,0,0,0,0,0,0,0,0
vesna_democrat,28,156730,1,0,0,0,0,0,8020,0,0,0,0,0
vesna_diaspora,7,3244,1,0,0,0,0,0,269,0,0,0,0,0
vesnuschki,19,10449,0,0,0,0,0,0,0,0,0,0,0,0
vesparevenge,23,7206,0,0,0,0,0,0,0,0,0,0,0,0
vesti23rossia,32,631460,0,0,0,0,0,0,0,0,0,0,0,0
vesti_az,2,75,0,0,0,0,0,0,0,0,0,0,0,0
vesti_buryatia,52,65992,3,0,0,0,0,0,5474,0,0,0,0,0
vesti_dagestan,22,17274,0,0,0,0,0,0,0,0,0,0,0,0
vesti_dezhurnaya_chast,38,237833,0,0,0,0,0,0,0,0,0,0,0,0
vesti_don,168,627879,0,0,0,0,0,0,0,0,0,0,0,0
vesti_khakasia,163,642267,1,0,0,0,0,0,3960,0,0,0,0,0
vesti_ko,3,576,0,0,0,0,0,0,0,0,0,0,0,0
vesti_sakhalin_kurily,5,2148,0,0,0,0,0,0,0,0,0,0,0,0
vesti_ykt,20,5203,0,0,0,0,0,0,0,0,0,0,0,0
vesticrimea,10,5546,0,0,0,0,0,0,0,0,0,0,0,0
vestifmplus,78,340697,0,0,0,0,0,0,0,0,0,0,0,0
vestiirkutsk,423,2662257,4,0,0,0,0,0,26100,0,0,0,0,0
vestikostroma,2,852,0,0,0,0,0,0,0,0,0,0,0,0
vestiminska,17,103189,0,0,0,0,0,0,0,0,0,0,0,0
vestiomsk,14,5802,1,0,0,0,0,0,502,0,0,0,0,0
vestiossetia_vld,12,4695,1,0,0,0,0,0,491,0,0,0,0,0
vestipodolsk,4,5691,1,0,0,0,0,0,18,0,0,0,0,0
vestipomorde,9,10179,0,0,0,0,0,0,0,0,0,0,0,0
vestiprimorye,244,1360005,1,0,0,0,0,0,11900,0,0,0,0,0
vestirespubliki95,14,526,0,0,0,0,0,0,0,0,0,0,0,0
vestiru24,10477,200085249,90,0,2,15,3,0,1697961,0,77300,330300,62600,0
vestirussii,3,860,0,0,0,0,0,0,0,0,0,0,0,0
vestitula,2,256,0,0,0,0,0,0,0,0,0,0,0,0
vestiukr,2,0,0,0,0,0,0,0,0,0,0,0,0,0
vestiuz,52,123995,0,0,0,0,0,0,0,0,0,0,0,0
vestivrnru,20,31743,0,0,0,0,0,0,0,0,0,0,0,0
vestiyamal89,2,87,0,0,0,0,0,0,0,0,0,0,0,0
vestnik_vr,16,16179,0,0,0,0,0,0,0,0,0,0,0,0
vestnikburioriginals,31,127056,4,0,0,1,0,0,13530,0,0,5610,0,0
vestnikgeopolitiki,1,9,0,0,0,0,0,0,0,0,0,0,0,0
vestniki,30,26926,0,0,0,0,0,0,0,0,0,0,0,0
vestnikistiny,22,245100,0,0,0,0,0,0,0,0,0,0,0,0
vestnikkavkaza,15,23590,3,0,0,0,0,0,4360,0,0,0,0,0
vestnikp,19,11494,0,0,0,0,0,0,0,0,0,0,0,0
vestnikpvo,18,8108,0,0,0,0,0,0,0,0,0,0,0,0
vestniksrb,3,539,0,0,0,0,0,0,0,0,0,0,0,0
vestyisrael,288,2947556,1,0,0,0,0,0,11600,0,0,0,0,0
vesvich,5,13410,0,0,0,0,0,0,0,0,0,0,0,0
veterPitera,4,2143,0,0,0,0,0,0,0,0,0,0,0,0
vetnewsoffical,3,1953,0,0,0,0,0,0,0,0,0,0,0,0
vezhlivo_ru,105,2064310,0,0,0,0,0,0,0,0,0,0,0,0
vgbnews,39,275162,1,0,0,0,0,0,8120,0,0,0,0,0
vgnovosti24,5,11590,0,0,0,0,0,0,0,0,0,0,0,0
vgolovach,26,66068,0,0,0,0,0,0,0,0,0,0,0,0
vgor999,29,47549,1,0,0,0,0,0,1590,0,0,0,0,0
vgora_vesti,25,23323,0,0,0,0,0,0,0,0,0,0,0,0
vgorode_kharkiv,558,692810,18,0,0,1,0,0,21372,0,0,1070,0,0
vgorode_lviv,19,6839,0,0,0,0,0,0,0,0,0,0,0,0
vgorode_odessa,7,3227,0,0,0,0,0,0,0,0,0,0,0,0
vgorodechita,52,30453,0,0,0,0,0,0,0,0,0,0,0,0
vgorodeukr,53,19526,0,0,0,0,0,0,0,0,0,0,0,0
vgorshenin,6,220780,0,0,0,0,0,0,0,0,0,0,0,0
vgorunews,12,16262,1,0,0,0,0,0,617,0,0,0,0,0
vgostyahuxochupiwo,22,77700,0,0,0,0,0,0,0,0,0,0,0,0
vhneshutit,23,71690,0,0,0,0,0,0,0,0,0,0,0,0
via_live,37,270622,0,0,0,0,0,0,0,0,0,0,0,0
viacorka,8,5707,0,0,0,0,0,0,0,0,0,0,0,0
viasna96,20,33890,0,0,0,0,0,0,0,0,0,0,0,0
vibornyk,78,718126,3,0,0,0,0,0,18480,0,0,0,0,0
vibuxaviasia,71,993920,0,0,0,0,0,0,0,0,0,0,0,0
vichirniykyiv,17,138,1,0,0,0,0,0,10,0,0,0,0,0
victor_suvorov,5,22230,0,0,0,0,0,0,0,0,0,0,0,0
victorblud,55,714702,0,0,0,0,0,0,0,0,0,0,0,0
victoria_sinitsina,14,63467,0,0,0,0,0,0,0,0,0,0,0,0
victoriaportfolio,29,830770,0,0,0,0,0,0,0,0,0,0,0,0
victorternovsky,27,147890,0,0,0,0,0,0,0,0,0,0,0,0
victory100days,28,2955,0,0,0,0,0,0,0,0,0,0,0,0
victory_forever_od,3,1086,0,0,0,0,0,0,0,0,0,0,0,0
vid_sich,2,1181,0,0,0,0,0,0,0,0,0,0,0,0
vidaecidadania_gazetadopovo,1,0,0,0,0,0,0,0,0,0,0,0,0,0
video_tatar,7,14,0,0,0,0,0,0,0,0,0,0,0,0
video_vibe,36,83659,0,0,0,2,0,0,0,0,0,3410,0,0
videobro,10,7473,0,0,0,0,0,0,0,0,0,0,0,0
videodump1,11,16973,0,0,0,0,0,0,0,0,0,0,0,0
videomagistraluz,2,177,0,0,0,0,0,0,0,0,0,0,0,0
vidnoe24,5,7010,0,0,0,0,0,0,0,0,0,0,0,0
vidnoecity,14,3860,0,0,0,0,0,0,0,0,0,0,0,0
vidnoelives,14,7610,0,0,0,0,0,0,0,0,0,0,0,0
vidnovlennia,2,101,0,0,0,0,0,0,0,0,0,0,0,0
vidobro777,8,431300,0,0,0,0,0,0,0,0,0,0,0,0
vidsichu,12,272280,3,0,0,0,0,0,32880,0,0,0,0,0
vietnamnews_ru,67,74077,0,0,0,0,0,0,0,0,0,0,0,0
vii_diary,19,101780,0,0,0,0,0,0,0,0,0,0,0,0
vik_wik_mom,39,384416,1,0,0,0,0,0,10200,0,0,0,0,0
vika_moka,9,14471,0,0,0,0,0,0,0,0,0,0,0,0
vika_tsyganova63,12,78650,0,0,0,0,0,0,0,0,0,0,0,0
vikaaivanova,12,27240,0,0,0,0,0,0,0,0,0,0,0,0
vikconder,5,19983,0,0,0,0,0,0,0,0,0,0,0,0
vikharevaelvira,22,48710,1,0,0,0,0,0,1040,0,0,0,0,0
viki_europaplus,26,187500,0,0,0,0,0,0,0,0,0,0,0,0
viki_odi,13,106790,0,0,0,0,0,0,0,0,0,0,0,0
vikiperm,5,5266,0,0,0,0,0,0,0,0,0,0,0,0
vikishow_official,39,5455700,0,0,0,0,0,0,0,0,0,0,0,0
viksiandmoms,18,32670,0,0,0,0,0,0,0,0,0,0,0,0
viktarbabarykaofficial,22,86570,2,0,0,0,0,0,7480,0,0,0,0,0
viktorefimof,15,30377,0,0,0,0,0,0,0,0,0,0,0,0
viktoriyacheinfo,1,1090,0,0,0,0,0,0,0,0,0,0,0,0
viktorya_marko,11,19431,0,0,0,0,0,0,0,0,0,0,0,0
vilkul,35,587047,0,0,0,3,0,0,0,0,0,127200,0,0
villagekazakhstan,29,39829,0,0,0,0,0,0,0,0,0,0,0,0
villageua,27,93248,0,0,0,0,0,0,0,0,0,0,0,0
viluchinsk_live,12,40969,0,0,0,0,0,0,0,0,0,0,0,0
vinegret_cz,7,37530,0,0,0,0,0,0,0,0,0,0,0,0
vinninform,21,11246,0,0,0,0,0,0,0,0,0,0,0,0
vinnitsa_info,63,450700,1,0,0,0,0,0,5820,0,0,0,0,0
vinnytsia_baby,73,22302,0,0,0,0,0,0,0,0,0,0,0,0
vinnytskaODA,5,3896,0,0,0,0,0,0,0,0,0,0,0,0
vinograd_us,4,6973,0,0,0,0,0,0,0,0,0,0,0,0
violavolkova,15,24758,0,0,0,0,0,0,0,0,0,0,0,0
violetta_chikovani,92,179274,0,0,0,0,0,0,0,0,0,0,0,0
violetthillsoff,3,1384,0,0,0,0,0,0,0,0,0,0,0,0
vip_md,9,8959,0,0,0,0,0,0,0,0,0,0,0,0
vipbelousov,16,9071,0,0,0,0,0,0,0,0,0,0,0,0
viralload,22,52248,4,0,0,0,0,0,15830,0,0,0,0,0
virus_novosti,23,5025,0,0,0,0,0,0,0,0,0,0,0,0
virus_stories,1,196,0,0,0,0,0,0,0,0,0,0,0,0
virusbelarus,1,0,0,0,0,0,0,0,0,0,0,0,0,0
visapartner,14,66222,0,0,0,0,0,0,0,0,0,0,0,0
visboris,4,31250,1,0,0,0,0,0,8840,0,0,0,0,0
vishnyasad,1,1650,0,0,0,0,0,0,0,0,0,0,0,0
visochanskaselrada,3,3946,0,0,0,0,0,0,0,0,0,0,0,0
vit_prof,1,42,0,0,0,0,0,0,0,0,0,0,0,0
vit_rus_vit,19,58332,0,0,0,0,0,0,0,0,0,0,0,0
vitalii_maletskyi,40,183774,0,0,0,0,0,0,0,0,0,0,0,0
vitaliy_klitschko,480,58537400,1,0,0,0,0,0,223000,0,0,0,0,0
vitaliykovalew,1,328,0,0,0,0,0,0,0,0,0,0,0,0
vitaly_scout,8,7384,0,0,0,0,0,0,0,0,0,0,0,0
vitalyadams,31,46819,1,0,0,0,0,0,3060,0,0,0,0,0
vitalykoval8,70,627970,0,0,0,0,0,0,0,0,0,0,0,0
vitavip1,7,7361,0,0,0,0,0,0,0,0,0,0,0,0
vitebsk_region_officially,5,5437,0,0,0,0,0,0,0,0,0,0,0,0
vitteli,37,293680,0,0,0,0,0,0,0,0,0,0,0,0
vitvestiby,44,25551,0,0,0,0,0,0,0,0,0,0,0,0
vityzeva,1957,12118258,30,0,0,1,9,0,194469,0,0,3810,58340,0
vivalacloud,5,409,0,0,0,0,0,0,0,0,0,0,0,0
vivechorko,24,15641,0,0,0,0,0,0,0,0,0,0,0,0
vivisvibe,1,1140,0,0,0,0,0,0,0,0,0,0,0,0
viwaaa,8,8076,0,0,0,0,0,0,0,0,0,0,0,0
vizioner_rf,24,364250,0,0,0,0,0,0,0,0,0,0,0,0
vizovvremeni,12,6237,0,0,0,0,0,0,0,0,0,0,0,0
vkarbalevich,32,33899,0,0,0,0,0,0,0,0,0,0,0,0
vkazani,15,32155,0,0,0,0,0,0,0,0,0,0,0,0
vklochok,143,1625690,2,0,0,0,0,0,29700,0,0,0,0,0
vklymchuk,311,1943627,21,0,0,0,0,0,138950,0,0,0,0,0
vkomsomolske,7,3320,0,0,0,0,0,0,0,0,0,0,0,0
vkrace,2,4110,0,0,0,0,0,0,0,0,0,0,0,0
vkrugusvoih1,4,18750,0,0,0,0,0,0,0,0,0,0,0,0
vkurse22,129,2372434,3,0,0,0,0,0,58500,0,0,0,0,0
vkurse66,9,19532,0,0,0,0,0,0,0,0,0,0,0,0
vkursevrn,9,8516,0,0,0,0,0,0,0,0,0,0,0,0
vlad_lymanyuk,19,22849,0,0,0,0,0,0,0,0,0,0,0,0
vlada,9,7100,0,0,0,0,0,0,0,0,0,0,0,0
vladbmw530public,25,264600,2,0,0,0,1,0,20120,0,0,0,11200,0
vladbumaga_4,12,82015,0,0,0,0,0,0,0,0,0,0,0,0
vladfreedomevolve,45,706010,1,0,0,2,0,0,20400,0,0,45500,0,0
vladglenttg,116,38846500,0,0,0,0,0,0,0,0,0,0,0,0
vladimir_news33,20,5917,0,0,0,0,0,0,0,0,0,0,0,0
vladimirbidyovka,9,4032,2,0,0,0,0,0,1093,0,0,0,0,0
vladimirlepehin,38,747770,4,0,0,0,0,1,71890,0,0,0,0,32400
vladimirlukan,14,27927,0,0,0,0,0,0,0,0,0,0,0,0
vladimirstus,17,54280,0,0,0,0,0,0,0,0,0,0,0,0
vladislavkarpyuk,3,1882,0,0,0,0,0,0,0,0,0,0,0,0
vladivostok001,148,669687,2,0,0,0,0,0,9820,0,0,0,0,0
vladivostok1978,22,307590,1,0,0,0,0,0,5260,0,0,0,0,0
vladivostokfm1064,20,7228,1,0,0,0,0,0,88,0,0,0,0,0
vladlentatarsky,349,10598310,2,0,0,0,0,0,38100,0,0,0,0,0
vladnewsru,55,44777,0,0,0,0,0,0,0,0,0,0,0,0
vladosmiross,12,148190,0,0,0,0,0,0,0,0,0,0,0,0
vladyusha_plums,21,2722399,0,0,0,0,0,0,0,0,0,0,0,0
vladziz,15,72250,1,0,0,0,0,0,5860,0,0,0,0,0
vlagr,20,110810,0,0,0,0,0,0,0,0,0,0,0,0
vlasgeniy1,1,440,0,0,0,0,0,0,0,0,0,0,0,0
vlasovanatoly,42,430040,1,0,0,1,0,0,10100,0,0,8320,0,0
vlast_Zh,44,207940,0,0,0,0,0,0,0,0,0,0,0,0
vlast_sovetov,1,182,0,0,0,0,0,0,0,0,0,0,0,0
vlastinet,2,2,0,0,0,0,0,0,0,0,0,0,0,0
vlastkz,61,226990,3,0,0,0,0,0,10790,0,0,0,0,0
vlatesax,16,47248,0,0,0,0,0,0,0,0,0,0,0,0
vlazder,11,13105,1,0,0,0,0,0,1100,0,0,0,0,0
vlg100,7,999,0,0,0,0,0,0,0,0,0,0,0,0
vlgcity,13,4092,0,0,0,0,0,0,0,0,0,0,0,0
vlmiclub,2,190,0,0,0,0,0,0,0,0,0,0,0,0
vlogchain,30,65761,0,0,0,0,0,0,0,0,0,0,0,0
vlogetson,1,23,0,0,0,0,0,0,0,0,0,0,0,0
vlogspy,11,45487,0,0,0,0,0,0,0,0,0,0,0,0
vloleynik,2,148,0,0,0,0,0,0,0,0,0,0,0,0
vmalenko,22,63830,0,0,0,0,0,0,0,0,0,0,0,0
vmarahovsky,59,3513900,2,0,0,0,0,0,126900,0,0,0,0,0
vmeste_itochka_ru,24,166780,0,0,0,0,0,0,0,0,0,0,0,0
vmeste_mbm,36,36595,0,0,0,0,0,0,0,0,0,0,0,0
vmfareast,235,1270756,1,0,0,2,0,0,3710,0,0,7370,0,0
vmgere,4,1513,0,0,0,0,0,0,0,0,0,0,0,0
vmoskva,12,9240,0,0,0,0,0,0,0,0,0,0,0,0
vmozdoke,19,43375,0,0,0,0,0,0,0,0,0,0,0,0
vn20minut,44,380045,0,0,0,0,0,0,0,0,0,0,0,0
vn_rangeloni,38,765930,0,0,0,0,0,0,0,0,0,0,0,0
vn_zhdanov,1,623,0,0,0,0,0,0,0,0,0,0,0,0
vnborodinpolitik,434,10462470,5,0,0,0,3,0,137000,0,0,0,78700,0
vnemoi,10,15900,0,0,0,0,0,0,0,0,0,0,0,0
vneshpol,35,591710,2,0,0,0,0,0,170500,0,0,0,0,0
vnizgolovoi,14,13207,1,0,0,0,0,0,1100,0,0,0,0,0
vnovosib,11,15040,0,0,0,0,0,0,0,0,0,0,0,0
vnrunsk,15,6078,0,0,0,0,0,0,0,0,0,0,0,0
vnsnua,128,541431,0,0,0,0,0,0,0,0,0,0,0,0
vo_svoboda,2,738,0,0,0,0,1,0,0,0,0,0,337,0
vo_vlasti,15,27107,0,0,0,0,0,0,0,0,0,0,0,0
voaAfaanOromo,2,0,0,0,0,0,0,0,0,0,0,0,0,0
voblack,10,5315,0,0,0,0,0,0,0,0,0,0,0,0
voblast,4,20,0,0,0,0,0,0,0,0,0,0,0,0
vocket,199,190823,0,0,0,0,0,0,0,0,0,0,0,0
vodilcity,8,20130,0,0,0,0,0,0,0,0,0,0,0,0
vodiydangapirurlar,1,780,0,0,0,0,0,0,0,0,0,0,0,0
vodiylikmiz,97,1085681,0,0,0,0,0,0,0,0,0,0,0,0
vodka_babi_patefon,9,2989,0,0,0,0,0,0,0,0,0,0,0,0
vodny2,8,19830,0,0,0,0,0,0,0,0,0,0,0,0
vodokanalSMR,3,10700,0,0,0,0,0,0,0,0,0,0,0,0
vodolagainfo,5,22248,0,0,0,0,0,0,0,0,0,0,0,0
voenacher,4592,635955363,56,0,1,12,2,1,8363800,0,136000,1689000,294000,75400
voenacher2,9,1253,0,0,0,0,0,0,0,0,0,0,0,0
voenhronika_ru,15,23267,0,0,0,0,0,0,0,0,0,0,0,0
voenkorKotenok,3093,242429160,64,0,3,11,58,1,4929000,0,233300,912700,4603300,56100
voenkor_evtushenko,14,12985,1,0,0,0,0,0,728,0,0,0,0,0
voenkors,2,7790,0,0,0,0,0,0,0,0,0,0,0,0
voennaya_tayna,25,40777,0,0,0,0,2,0,0,0,0,0,3680,0
voenndelo,317,12377660,3,0,1,0,0,0,110900,0,42900,0,0,0
voenniikadrovik,23,174150,1,0,0,0,0,0,2580,0,0,0,0,0
voenzhur,68,3970,0,0,0,0,0,0,0,0,0,0,0,0
voice_of_turkey,28,110840,0,0,0,0,0,0,0,0,0,0,0,0
voiceofisrael,39,2584000,0,0,0,0,0,0,0,0,0,0,0,0
voiceofrightness,20,71790,2,0,0,0,0,0,6740,0,0,0,0,0
voin_dv,20,245000,0,0,0,0,0,0,0,0,0,0,0,0
voinaistoriaorygie,19,2858,0,0,0,0,0,0,0,0,0,0,0,0
voinasordoy,87,8015900,0,0,0,0,0,0,0,0,0,0,0,0
vojevatovlev,34,35988,1,0,0,0,0,0,1030,0,0,0,0,0
vokrugiokolo,2,0,0,0,0,0,0,0,0,0,0,0,0,0
vokrugtech,11,3725,0,0,0,0,0,0,0,0,0,0,0,0
vokryg_nas,4,69,0,0,0,0,0,0,0,0,0,0,0,0
vol_gach,26,3491,0,0,0,0,0,0,0,0,0,0,0,0
volanalitic,38,1952800,2,0,0,0,0,0,92000,0,0,0,0,0
voleran,15,66945,0,0,0,0,0,0,0,0,0,0,0,0
volgabrief,46,1017390,0,0,0,1,0,0,0,0,0,21700,0,0
volgo01,14,22223,0,0,0,0,0,0,0,0,0,0,0,0
volgodonsk_sluh,49,588520,1,0,0,0,0,0,10400,0,0,0,0,0
volgodonsk_sobitie,50,650700,0,0,0,0,0,0,0,0,0,0,0,0
volgodonskonline,19,1685,0,0,0,0,0,0,0,0,0,0,0,0
volgograd_tg,66,719890,0,0,0,0,0,0,0,0,0,0,0,0
volgosluh,11,20770,0,0,0,0,0,0,0,0,0,0,0,0
volkdays,7,3994,0,0,0,0,0,0,0,0,0,0,0,0
volkodav42,18,70060,0,0,0,0,0,0,0,0,0,0,0,0
volkodav73,7,6143,0,0,0,0,0,0,0,0,0,0,0,0
volkovajs,12,144962,0,0,0,0,0,0,0,0,0,0,0,0
volkovakatt,2,650,0,0,0,0,0,0,0,0,0,0,0,0
volkovysknews,3,524,0,0,0,0,0,0,0,0,0,0,0,0
volneleposti,75,136754,0,0,0,0,0,0,0,0,0,0,0,0
volnovaha_news,17,69140,0,0,0,0,0,0,0,0,0,0,0,0
volochkova_anastasiya,38,693070,0,0,0,0,0,0,0,0,0,0,0,0
volodin_saratov,49,1929390,1,0,0,0,0,0,28100,0,0,0,0,0
volodyaaxxl,6,2469,0,0,0,0,0,0,0,0,0,0,0,0
volodymyrzolkin,1327,52930316,26,0,0,10,4,0,1261800,0,0,389200,158100,0
vologdapoz,10,33386,0,0,0,0,0,0,0,0,0,0,0,0
vologodskoy_konvoy,1,307,0,0,0,0,0,0,0,0,0,0,0,0
voloil35,3,2280,0,0,0,0,0,0,0,0,0,0,0,0
volokolamskiigo,1,1,0,0,0,0,0,0,0,0,0,0,0,0
volonter_wien,1,0,0,0,0,0,0,0,0,0,0,0,0,0
volosozhar_t,21,70239,0,0,0,0,0,0,0,0,0,0,0,0
volosyankov_nik,19,328200,1,0,0,0,0,0,19000,0,0,0,0,0
volotskov,10,22820,0,0,0,0,0,0,0,0,0,0,0,0
volrada,7,22364,0,0,0,0,0,0,0,0,0,0,0,0
